index,theta,A,B,C,X,Y,Id,Iq
342,4.25,-19.00,-14.00,-10.00,-5.71,-2.83,5.10,-3.83
343,4.31,-14.00,-10.00,-15.00,-1.22,3.54,-2.77,-2.52
344,4.36,-11.00,-19.00,-14.00,4.49,-3.54,1.75,5.44
345,4.41,-10.00,-15.00,-15.00,4.08,0.00,-1.23,3.89
346,4.41,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
347,4.45,-14.00,-10.00,-15.00,-1.22,3.54,-3.09,-2.10
348,4.50,-15.00,-11.00,-19.00,0.00,5.66,-5.53,-1.21
349,4.53,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
350,4.55,-11.00,-19.00,-14.00,4.49,-3.54,2.75,5.01
351,4.58,-19.00,-14.00,-10.00,-5.71,-2.83,3.57,-5.28
352,4.64,-10.00,-15.00,-15.00,4.08,0.00,-0.30,4.07
353,4.64,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
354,4.69,-19.00,-14.00,-10.00,-5.71,-2.83,2.93,-5.66
355,4.76,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
356,4.79,-15.00,-11.00,-19.00,0.00,5.66,-5.64,0.42
357,4.83,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
358,4.90,-11.00,-19.00,-14.00,4.49,-3.54,4.30,3.77
359,4.95,-19.00,-14.00,-10.00,-5.71,-2.83,1.43,-6.21
360,5.00,-14.00,-10.00,-15.00,-1.22,3.54,-3.74,-0.17
361,5.06,-15.00,-15.00,-11.00,-1.63,-2.83,2.11,-2.49
362,5.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
363,5.15,-19.00,-14.00,-10.00,-5.71,-2.83,0.11,-6.38
364,5.21,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
365,5.25,-11.00,-19.00,-14.00,4.49,-3.54,5.34,2.03
366,5.30,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
367,5.34,-19.00,-14.00,-10.00,-5.71,-2.83,-1.09,-6.28
368,5.38,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
369,5.42,-14.00,-10.00,-15.00,-1.22,3.54,-3.48,1.38
370,5.44,-15.00,-11.00,-19.00,0.00,5.66,-4.21,3.77
371,5.48,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
372,5.53,-19.00,-14.00,-10.00,-5.71,-2.83,-2.23,-5.98
373,5.57,-14.00,-10.00,-15.00,-1.22,3.54,-3.24,1.88
374,5.61,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
375,5.66,-15.00,-11.00,-19.00,0.00,5.66,-3.29,4.60
376,5.71,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
377,5.79,-19.00,-14.00,-10.00,-5.71,-2.83,-3.71,-5.19
378,5.87,-10.00,-15.00,-15.00,4.08,0.00,3.74,1.63
379,5.94,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
380,6.01,-19.00,-14.00,-10.00,-5.71,-2.83,-4.75,-4.25
381,6.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
382,6.15,-15.00,-15.00,-11.00,-1.63,-2.83,-1.26,-3.01
383,6.23,-14.00,-10.00,-15.00,-1.22,3.54,-1.42,3.46
384,0.01,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
385,0.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
386,0.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
387,0.17,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
388,0.21,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
389,0.27,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
390,0.31,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
391,0.37,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
392,0.41,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
393,0.48,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
394,0.52,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
395,0.62,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
396,0.67,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
397,0.73,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
398,0.79,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
399,0.86,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
400,0.93,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
401,0.98,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
402,1.03,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
403,1.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
404,1.15,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
405,1.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
406,1.24,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
407,1.29,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
408,1.33,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
409,1.36,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
410,1.39,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
411,1.41,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
412,1.45,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
413,1.45,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
414,1.47,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
415,1.50,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
416,1.52,-15.00,-15.00,-15.00,0.00,0.00,0.00,0.00
417,1.57,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
418,1.58,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
419,1.62,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
420,1.64,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
421,1.66,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
422,1.71,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
423,1.72,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
424,1.75,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
425,1.77,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
426,1.80,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
427,1.83,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
428,1.87,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
429,1.87,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
430,1.89,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
431,1.92,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
432,1.93,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
433,1.95,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
434,1.96,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
435,1.99,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
436,2.01,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
437,2.01,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
438,2.01,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
439,2.03,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
440,2.02,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
441,2.04,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
442,2.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
443,2.06,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
444,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
445,2.07,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
446,2.07,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
447,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
448,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
449,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
450,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
451,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
452,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
453,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
454,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
455,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
456,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
457,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
458,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
459,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
460,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
461,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
462,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
463,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
464,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
465,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
466,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
467,2.08,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
468,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
469,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
470,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
471,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
472,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
473,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
474,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
475,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
476,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
477,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
478,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
479,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
480,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
481,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
482,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
483,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
484,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
485,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
486,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
487,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
488,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
489,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
490,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
491,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
492,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
493,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
494,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
495,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
496,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
497,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
498,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
499,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
500,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
501,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
502,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
503,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
504,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
505,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
506,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
507,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
508,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
509,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
510,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
511,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
512,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
513,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
514,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
515,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
516,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
517,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
518,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
519,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
520,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
521,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
522,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
523,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
524,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
525,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
526,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
527,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
528,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
529,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
530,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
531,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
532,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
533,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
534,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
535,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
536,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
537,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
538,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
539,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
540,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
541,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
542,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
543,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
544,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
545,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
546,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
547,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
548,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
549,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
550,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
551,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
552,2.08,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
553,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
554,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
555,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
556,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
557,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
558,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
559,2.08,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
560,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
561,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
562,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
563,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
564,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
565,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
566,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
567,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
568,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
569,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
570,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
571,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
572,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
573,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
574,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
575,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
576,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
577,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
578,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
579,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
580,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
581,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
582,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
583,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
584,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
585,2.09,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
586,2.10,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
587,2.12,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
588,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
589,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
590,2.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
591,2.13,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
592,2.13,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
593,2.11,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
594,2.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
595,2.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
596,2.15,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
597,2.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
598,2.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
599,2.15,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
600,2.14,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
601,2.17,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
602,2.15,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
603,2.18,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
604,2.17,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
605,2.18,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
606,2.18,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
607,2.18,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
608,2.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
609,2.20,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
610,2.21,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
611,2.23,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
612,2.22,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
613,2.23,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
614,2.26,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
615,2.25,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
616,2.26,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
617,2.27,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
618,2.28,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
619,2.30,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
620,2.30,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
621,2.32,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
622,2.32,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
623,2.33,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
624,2.35,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
625,2.36,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
626,2.37,-11.00,-19.00,-14.00,4.49,-3.54,-5.69,-0.57
627,2.39,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
628,2.40,-19.00,-14.00,-10.00,-5.71,-2.83,2.30,5.95
629,2.41,-15.00,-11.00,-19.00,0.00,5.66,3.77,-4.21
630,2.44,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
631,2.47,-11.00,-19.00,-14.00,4.49,-3.54,-5.71,-0.05
632,2.50,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
633,2.52,-19.00,-14.00,-10.00,-5.71,-2.83,2.97,5.64
634,2.56,-19.00,-14.00,-10.00,-5.71,-2.83,3.21,5.51
635,2.60,-15.00,-11.00,-19.00,0.00,5.66,2.91,-4.85
636,2.64,-15.00,-15.00,-15.00,0.00,0.00,0.00,-0.00
637,2.70,-14.00,-10.00,-15.00,-1.22,3.54,2.62,-2.67
638,2.75,-15.00,-15.00,-11.00,-1.63,-2.83,0.43,3.24
639,2.81,-15.00,-15.00,-11.00,-1.63,-2.83,0.62,3.21
640,2.86,-11.00,-19.00,-14.00,4.49,-3.54,-5.30,2.15
641,2.93,-19.00,-14.00,-10.00,-5.71,-2.83,4.98,3.98
642,2.99,-11.00,-19.00,-14.00,4.49,-3.54,-4.98,2.81
643,3.07,-11.00,-19.00,-14.00,4.49,-3.54,-4.74,3.20
644,3.13,-11.00,-19.00,-14.00,4.49,-3.54,-4.53,3.48
645,3.20,-10.00,-15.00,-15.00,4.08,0.00,-4.08,0.23
646,3.26,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
647,3.33,-15.00,-11.00,-19.00,0.00,5.66,-1.04,-5.56
648,3.40,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
649,3.44,-15.00,-11.00,-19.00,0.00,5.66,-1.64,-5.41
650,3.48,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
651,3.53,-11.00,-19.00,-14.00,4.49,-3.54,-2.83,4.97
652,3.57,-14.00,-10.00,-15.00,-1.22,3.54,-0.36,-3.72
653,3.61,-19.00,-14.00,-10.00,-5.71,-2.83,6.38,-0.04
654,3.66,-11.00,-19.00,-14.00,4.49,-3.54,-2.13,5.30
655,3.69,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
656,3.71,-14.00,-10.00,-15.00,-1.22,3.54,-0.88,-3.64
657,3.77,-11.00,-19.00,-14.00,4.49,-3.54,-1.57,5.50
658,3.79,-14.00,-10.00,-15.00,-1.22,3.54,-1.17,-3.56
659,3.84,-15.00,-11.00,-19.00,0.00,5.66,-3.64,-4.33
660,3.88,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
661,3.90,-19.00,-14.00,-10.00,-5.71,-2.83,6.10,-1.85
662,3.93,-10.00,-15.00,-15.00,4.08,0.00,-2.87,2.90
663,3.98,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
664,4.01,-10.00,-15.00,-15.00,4.08,0.00,-2.65,3.11
665,4.01,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
666,4.07,-14.00,-10.00,-15.00,-1.22,3.54,-2.11,-3.09
667,4.09,-11.00,-19.00,-14.00,4.49,-3.54,0.27,5.71
668,4.13,-14.00,-10.00,-15.00,-1.22,3.54,-2.28,-2.97
669,4.17,-11.00,-19.00,-14.00,4.49,-3.54,0.69,5.67
670,4.22,-14.00,-10.00,-15.00,-1.22,3.54,-2.54,-2.75
671,4.26,-19.00,-14.00,-10.00,-5.71,-2.83,5.02,-3.93
672,4.29,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
673,4.33,-19.00,-14.00,-10.00,-5.71,-2.83,4.77,-4.23
674,4.37,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
675,4.39,-11.00,-19.00,-14.00,4.49,-3.54,1.92,5.38
676,4.41,-10.00,-15.00,-15.00,4.08,0.00,-1.21,3.90
677,4.43,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
678,4.46,-19.00,-14.00,-10.00,-5.71,-2.83,4.16,-4.83
679,4.47,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
680,4.47,-11.00,-19.00,-14.00,4.49,-3.54,2.37,5.20
681,4.48,-15.00,-15.00,-15.00,0.00,0.00,-0.00,0.00
